meeting_key,session_key,session_start,year,team_name,team_lineage,tier_static,tier_dynamic,position_start,position_current,position_change,points_start,points_current,points_gained,session_points_leader,points_deficit_vs_leader,weather_condition,temp_bucket,avg_track_temp,avg_air_temp,avg_humidity,avg_pressure,avg_wind_speed,pct_rainfall
1224,9204,2023-11-04 17:36:52.286000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,731.0,745,14.0,14.0,0.0,Light wet,Hot,50.38,27.35,22.48,921.32,1.18,0.02
1224,9204,2023-11-04 17:36:52.286000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,371.0,378,7.0,14.0,7.0,Light wet,Hot,50.38,27.35,22.48,921.32,1.18,0.02
1224,9204,2023-11-04 17:36:52.286000+00:00,2023,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,349.0,354,5.0,14.0,9.0,Light wet,Hot,50.38,27.35,22.48,921.32,1.18,0.02
1224,9204,2023-11-04 17:36:52.286000+00:00,2023,McLaren,McLaren,Top 3,Midfield,4.0,4,0.0,256.0,263,7.0,14.0,7.0,Light wet,Hot,50.38,27.35,22.48,921.32,1.18,0.02
1224,9204,2023-11-04 17:36:52.286000+00:00,2023,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,236.0,236,0.0,14.0,14.0,Light wet,Hot,50.38,27.35,22.48,921.32,1.18,0.02
1224,9204,2023-11-04 17:36:52.286000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,101.0,101,0.0,14.0,14.0,Light wet,Hot,50.38,27.35,22.48,921.32,1.18,0.02
1224,9204,2023-11-04 17:36:52.286000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,28.0,28,0.0,14.0,14.0,Light wet,Hot,50.38,27.35,22.48,921.32,1.18,0.02
1224,9204,2023-11-04 17:36:52.286000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,8.0,8,0.0,16.0,19,3.0,14.0,11.0,Light wet,Hot,50.38,27.35,22.48,921.32,1.18,0.02
1224,9204,2023-11-04 17:36:52.286000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,9.0,9,0.0,16.0,16,0.0,14.0,14.0,Light wet,Hot,50.38,27.35,22.48,921.32,1.18,0.02
1224,9204,2023-11-04 17:36:52.286000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,10.0,10,0.0,12.0,12,0.0,14.0,14.0,Light wet,Hot,50.38,27.35,22.48,921.32,1.18,0.02
1224,9205,2023-11-05 16:01:57.618000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,745.0,782,37.0,37.0,0.0,Light wet,Hot,46.78,20.46,58.17,927.9,1.31,0.01
1224,9205,2023-11-05 16:01:57.618000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,378.0,382,4.0,37.0,33.0,Light wet,Hot,46.78,20.46,58.17,927.9,1.31,0.01
1224,9205,2023-11-05 16:01:57.618000+00:00,2023,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,354.0,362,8.0,37.0,29.0,Light wet,Hot,46.78,20.46,58.17,927.9,1.31,0.01
1224,9205,2023-11-05 16:01:57.618000+00:00,2023,McLaren,McLaren,Top 3,Midfield,4.0,4,0.0,263.0,282,19.0,37.0,18.0,Light wet,Hot,46.78,20.46,58.17,927.9,1.31,0.01
1224,9205,2023-11-05 16:01:57.618000+00:00,2023,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,236.0,261,25.0,37.0,12.0,Light wet,Hot,46.78,20.46,58.17,927.9,1.31,0.01
1224,9205,2023-11-05 16:01:57.618000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,101.0,108,7.0,37.0,30.0,Light wet,Hot,46.78,20.46,58.17,927.9,1.31,0.01
1224,9205,2023-11-05 16:01:57.618000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,28.0,28,0.0,37.0,37.0,Light wet,Hot,46.78,20.46,58.17,927.9,1.31,0.01
1224,9205,2023-11-05 16:01:57.618000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,8.0,8,0.0,19.0,21,2.0,37.0,35.0,Light wet,Hot,46.78,20.46,58.17,927.9,1.31,0.01
1224,9205,2023-11-05 16:01:57.618000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,9.0,9,0.0,16.0,16,0.0,37.0,37.0,Light wet,Hot,46.78,20.46,58.17,927.9,1.31,0.01
1224,9205,2023-11-05 16:01:57.618000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,10.0,10,0.0,12.0,12,0.0,37.0,37.0,Light wet,Hot,46.78,20.46,58.17,927.9,1.31,0.01
1225,9189,2023-11-19 05:50:08.851000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,782.0,822,40.0,40.0,0.0,Dry,Cool,17.99,18.05,47.36,939.78,2.3,0.0
1225,9189,2023-11-19 05:50:08.851000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,382.0,392,10.0,40.0,30.0,Dry,Cool,17.99,18.05,47.36,939.78,2.3,0.0
1225,9189,2023-11-19 05:50:08.851000+00:00,2023,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,362.0,388,26.0,40.0,14.0,Dry,Cool,17.99,18.05,47.36,939.78,2.3,0.0
1225,9189,2023-11-19 05:50:08.851000+00:00,2023,McLaren,McLaren,Top 3,Midfield,4.0,4,0.0,282.0,284,2.0,40.0,38.0,Dry,Cool,17.99,18.05,47.36,939.78,2.3,0.0
1225,9189,2023-11-19 05:50:08.851000+00:00,2023,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,261.0,273,12.0,40.0,28.0,Dry,Cool,17.99,18.05,47.36,939.78,2.3,0.0
1225,9189,2023-11-19 05:50:08.851000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,108.0,120,12.0,40.0,28.0,Dry,Cool,17.99,18.05,47.36,939.78,2.3,0.0
1225,9189,2023-11-19 05:50:08.851000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,28.0,28,0.0,40.0,40.0,Dry,Cool,17.99,18.05,47.36,939.78,2.3,0.0
1225,9189,2023-11-19 05:50:08.851000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,8.0,8,0.0,21.0,21,0.0,40.0,40.0,Dry,Cool,17.99,18.05,47.36,939.78,2.3,0.0
1225,9189,2023-11-19 05:50:08.851000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,9.0,9,0.0,16.0,16,0.0,40.0,40.0,Dry,Cool,17.99,18.05,47.36,939.78,2.3,0.0
1225,9189,2023-11-19 05:50:08.851000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,10.0,10,0.0,12.0,12,0.0,40.0,40.0,Dry,Cool,17.99,18.05,47.36,939.78,2.3,0.0
1226,9197,2023-11-26 12:01:07.296000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,822.0,860,38.0,38.0,0.0,Dry,Warm,33.46,26.96,51.0,1014.93,1.79,0.0
1226,9197,2023-11-26 12:01:07.296000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,392.0,409,17.0,38.0,21.0,Dry,Warm,33.46,26.96,51.0,1014.93,1.79,0.0
1226,9197,2023-11-26 12:01:07.296000+00:00,2023,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,388.0,406,18.0,38.0,20.0,Dry,Warm,33.46,26.96,51.0,1014.93,1.79,0.0
1226,9197,2023-11-26 12:01:07.296000+00:00,2023,McLaren,McLaren,Top 3,Midfield,4.0,4,0.0,284.0,302,18.0,38.0,20.0,Dry,Warm,33.46,26.96,51.0,1014.93,1.79,0.0
1226,9197,2023-11-26 12:01:07.296000+00:00,2023,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,273.0,280,7.0,38.0,31.0,Dry,Warm,33.46,26.96,51.0,1014.93,1.79,0.0
1226,9197,2023-11-26 12:01:07.296000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,120.0,120,0.0,38.0,38.0,Dry,Warm,33.46,26.96,51.0,1014.93,1.79,0.0
1226,9197,2023-11-26 12:01:07.296000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,28.0,28,0.0,38.0,38.0,Dry,Warm,33.46,26.96,51.0,1014.93,1.79,0.0
1226,9197,2023-11-26 12:01:07.296000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,8.0,8,0.0,21.0,25,4.0,38.0,34.0,Dry,Warm,33.46,26.96,51.0,1014.93,1.79,0.0
1226,9197,2023-11-26 12:01:07.296000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,9.0,9,0.0,16.0,16,0.0,38.0,38.0,Dry,Warm,33.46,26.96,51.0,1014.93,1.79,0.0
1226,9197,2023-11-26 12:01:07.296000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,10.0,10,0.0,12.0,12,0.0,38.0,38.0,Dry,Warm,33.46,26.96,51.0,1014.93,1.79,0.0
1229,9472,2024-03-02 14:03:56.523000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Unknown,,1,,0.0,44,44.0,44.0,0.0,Dry,Cool,23.65,18.23,48.82,1017.19,0.79,0.0
1229,9472,2024-03-02 14:03:56.523000+00:00,2024,Ferrari,Ferrari,Top 3,Unknown,,2,,0.0,27,27.0,44.0,17.0,Dry,Cool,23.65,18.23,48.82,1017.19,0.79,0.0
1229,9472,2024-03-02 14:03:56.523000+00:00,2024,Mercedes,Mercedes,Top 3,Unknown,,3,,0.0,16,16.0,44.0,28.0,Dry,Cool,23.65,18.23,48.82,1017.19,0.79,0.0
1229,9472,2024-03-02 14:03:56.523000+00:00,2024,McLaren,McLaren,Top 3,Unknown,,4,,0.0,12,12.0,44.0,32.0,Dry,Cool,23.65,18.23,48.82,1017.19,0.79,0.0
1229,9472,2024-03-02 14:03:56.523000+00:00,2024,Aston Martin,Aston Martin,Midfield,Unknown,,5,,0.0,3,3.0,44.0,41.0,Dry,Cool,23.65,18.23,48.82,1017.19,0.79,0.0
1229,9472,2024-03-02 14:03:56.523000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Unknown,,6,,0.0,0,0.0,44.0,44.0,Dry,Cool,23.65,18.23,48.82,1017.19,0.79,0.0
1229,9472,2024-03-02 14:03:56.523000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Unknown,,7,,0.0,0,0.0,44.0,44.0,Dry,Cool,23.65,18.23,48.82,1017.19,0.79,0.0
1229,9472,2024-03-02 14:03:56.523000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Unknown,,8,,0.0,0,0.0,44.0,44.0,Dry,Cool,23.65,18.23,48.82,1017.19,0.79,0.0
1229,9472,2024-03-02 14:03:56.523000+00:00,2024,Williams,Williams,Bottom 3,Unknown,,9,,0.0,0,0.0,44.0,44.0,Dry,Cool,23.65,18.23,48.82,1017.19,0.79,0.0
1229,9472,2024-03-02 14:03:56.523000+00:00,2024,Alpine,Alpine,Bottom 3,Unknown,,10,,0.0,0,0.0,44.0,44.0,Dry,Cool,23.65,18.23,48.82,1017.19,0.79,0.0
1230,9480,2024-03-09 16:04:23.559000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,44.0,87,43.0,43.0,0.0,Dry,Warm,31.59,25.53,62.34,1012.68,1.3,0.0
1230,9480,2024-03-09 16:04:23.559000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,27.0,49,22.0,43.0,21.0,Dry,Warm,31.59,25.53,62.34,1012.68,1.3,0.0
1230,9480,2024-03-09 16:04:23.559000+00:00,2024,McLaren,McLaren,Top 3,Midfield,4.0,3,1.0,12.0,28,16.0,43.0,27.0,Dry,Warm,31.59,25.53,62.34,1012.68,1.3,0.0
1230,9480,2024-03-09 16:04:23.559000+00:00,2024,Mercedes,Mercedes,Top 3,Top 3,3.0,4,-1.0,16.0,26,10.0,43.0,33.0,Dry,Warm,31.59,25.53,62.34,1012.68,1.3,0.0
1230,9480,2024-03-09 16:04:23.559000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,3.0,13,10.0,43.0,33.0,Dry,Warm,31.59,25.53,62.34,1012.68,1.3,0.0
1230,9480,2024-03-09 16:04:23.559000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,6,1.0,0.0,1,1.0,43.0,42.0,Dry,Warm,31.59,25.53,62.34,1012.68,1.3,0.0
1230,9480,2024-03-09 16:04:23.559000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,7,2.0,0.0,0,0.0,43.0,43.0,Dry,Warm,31.59,25.53,62.34,1012.68,1.3,0.0
1230,9480,2024-03-09 16:04:23.559000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Midfield,6.0,8,-2.0,0.0,0,0.0,43.0,43.0,Dry,Warm,31.59,25.53,62.34,1012.68,1.3,0.0
1230,9480,2024-03-09 16:04:23.559000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Bottom 3,8.0,9,-1.0,0.0,0,0.0,43.0,43.0,Dry,Warm,31.59,25.53,62.34,1012.68,1.3,0.0
1230,9480,2024-03-09 16:04:23.559000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,43.0,43.0,Dry,Warm,31.59,25.53,62.34,1012.68,1.3,0.0
1231,9488,2024-03-24 03:04:51.995000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,87.0,97,10.0,44.0,34.0,Dry,Warm,38.4,20.62,44.45,1020.6,0.95,0.0
1231,9488,2024-03-24 03:04:51.995000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,49.0,93,44.0,44.0,0.0,Dry,Warm,38.4,20.62,44.45,1020.6,0.95,0.0
1231,9488,2024-03-24 03:04:51.995000+00:00,2024,McLaren,McLaren,Top 3,Top 3,3.0,3,0.0,28.0,55,27.0,44.0,17.0,Dry,Warm,38.4,20.62,44.45,1020.6,0.95,0.0
1231,9488,2024-03-24 03:04:51.995000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,4,1.0,13.0,27,14.0,44.0,30.0,Dry,Warm,38.4,20.62,44.45,1020.6,0.95,0.0
1231,9488,2024-03-24 03:04:51.995000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,5,-1.0,26.0,26,0.0,44.0,44.0,Dry,Warm,38.4,20.62,44.45,1020.6,0.95,0.0
1231,9488,2024-03-24 03:04:51.995000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Bottom 3,9.0,6,3.0,0.0,4,4.0,44.0,40.0,Dry,Warm,38.4,20.62,44.45,1020.6,0.95,0.0
1231,9488,2024-03-24 03:04:51.995000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,6.0,7,-1.0,1.0,4,3.0,44.0,41.0,Dry,Warm,38.4,20.62,44.45,1020.6,0.95,0.0
1231,9488,2024-03-24 03:04:51.995000+00:00,2024,Williams,Williams,Bottom 3,Midfield,7.0,8,-1.0,0.0,0,0.0,44.0,44.0,Dry,Warm,38.4,20.62,44.45,1020.6,0.95,0.0
1231,9488,2024-03-24 03:04:51.995000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,8.0,9,-1.0,0.0,0,0.0,44.0,44.0,Dry,Warm,38.4,20.62,44.45,1020.6,0.95,0.0
1231,9488,2024-03-24 03:04:51.995000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,44.0,44.0,Dry,Warm,38.4,20.62,44.45,1020.6,0.95,0.0
1232,9496,2024-04-07 04:01:42.291000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,97.0,141,44.0,44.0,0.0,Dry,Warm,37.5,21.69,43.43,1012.37,2.24,0.0
1232,9496,2024-04-07 04:01:42.291000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,93.0,120,27.0,44.0,17.0,Dry,Warm,37.5,21.69,43.43,1012.37,2.24,0.0
1232,9496,2024-04-07 04:01:42.291000+00:00,2024,McLaren,McLaren,Top 3,Top 3,3.0,3,0.0,55.0,69,14.0,44.0,30.0,Dry,Warm,37.5,21.69,43.43,1012.37,2.24,0.0
1232,9496,2024-04-07 04:01:42.291000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,26.0,34,8.0,44.0,36.0,Dry,Warm,37.5,21.69,43.43,1012.37,2.24,0.0
1232,9496,2024-04-07 04:01:42.291000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,25.0,33,8.0,44.0,36.0,Dry,Warm,37.5,21.69,43.43,1012.37,2.24,0.0
1232,9496,2024-04-07 04:01:42.291000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,6.0,7,1.0,44.0,43.0,Dry,Warm,37.5,21.69,43.43,1012.37,2.24,0.0
1232,9496,2024-04-07 04:01:42.291000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,4.0,4,0.0,44.0,44.0,Dry,Warm,37.5,21.69,43.43,1012.37,2.24,0.0
1232,9496,2024-04-07 04:01:42.291000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,8.0,8,0.0,0.0,0,0.0,44.0,44.0,Dry,Warm,37.5,21.69,43.43,1012.37,2.24,0.0
1232,9496,2024-04-07 04:01:42.291000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,9.0,9,0.0,0.0,0,0.0,44.0,44.0,Dry,Warm,37.5,21.69,43.43,1012.37,2.24,0.0
1232,9496,2024-04-07 04:01:42.291000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,44.0,44.0,Dry,Warm,37.5,21.69,43.43,1012.37,2.24,0.0
1233,9672,2024-04-20 02:19:00.634000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,141.0,155,14.0,14.0,0.0,Dry,Warm,26.96,19.76,69.54,1007.17,2.58,0.0
1233,9672,2024-04-20 02:19:00.634000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,120.0,129,9.0,14.0,5.0,Dry,Warm,26.96,19.76,69.54,1007.17,2.58,0.0
1233,9672,2024-04-20 02:19:00.634000+00:00,2024,McLaren,McLaren,Top 3,Top 3,3.0,3,0.0,69.0,74,5.0,14.0,9.0,Dry,Warm,26.96,19.76,69.54,1007.17,2.58,0.0
1233,9672,2024-04-20 02:19:00.634000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,34.0,42,8.0,14.0,6.0,Dry,Warm,26.96,19.76,69.54,1007.17,2.58,0.0
1233,9672,2024-04-20 02:19:00.634000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,33.0,33,0.0,14.0,14.0,Dry,Warm,26.96,19.76,69.54,1007.17,2.58,0.0
1233,9672,2024-04-20 02:19:00.634000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,7.0,7,0.0,14.0,14.0,Dry,Warm,26.96,19.76,69.54,1007.17,2.58,0.0
1233,9672,2024-04-20 02:19:00.634000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,4.0,4,0.0,14.0,14.0,Dry,Warm,26.96,19.76,69.54,1007.17,2.58,0.0
1233,9672,2024-04-20 02:19:00.634000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,8.0,8,0.0,0.0,0,0.0,14.0,14.0,Dry,Warm,26.96,19.76,69.54,1007.17,2.58,0.0
1233,9672,2024-04-20 02:19:00.634000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,9.0,9,0.0,0.0,0,0.0,14.0,14.0,Dry,Warm,26.96,19.76,69.54,1007.17,2.58,0.0
1233,9672,2024-04-20 02:19:00.634000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,14.0,14.0,Dry,Warm,26.96,19.76,69.54,1007.17,2.58,0.0
1233,9673,2024-04-21 06:09:06.766000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,155.0,188,33.0,33.0,0.0,Dry,Warm,29.79,18.64,66.06,1011.45,1.68,0.0
1233,9673,2024-04-21 06:09:06.766000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,129.0,151,22.0,33.0,11.0,Dry,Warm,29.79,18.64,66.06,1011.45,1.68,0.0
1233,9673,2024-04-21 06:09:06.766000+00:00,2024,McLaren,McLaren,Top 3,Top 3,3.0,3,0.0,74.0,103,29.0,33.0,4.0,Dry,Warm,29.79,18.64,66.06,1011.45,1.68,0.0
1233,9673,2024-04-21 06:09:06.766000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,42.0,52,10.0,33.0,23.0,Dry,Warm,29.79,18.64,66.06,1011.45,1.68,0.0
1233,9673,2024-04-21 06:09:06.766000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,33.0,40,7.0,33.0,26.0,Dry,Warm,29.79,18.64,66.06,1011.45,1.68,0.0
1233,9673,2024-04-21 06:09:06.766000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,7.0,7,0.0,33.0,33.0,Dry,Warm,29.79,18.64,66.06,1011.45,1.68,0.0
1233,9673,2024-04-21 06:09:06.766000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,4.0,5,1.0,33.0,32.0,Dry,Warm,29.79,18.64,66.06,1011.45,1.68,0.0
1233,9673,2024-04-21 06:09:06.766000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,8.0,8,0.0,0.0,0,0.0,33.0,33.0,Dry,Warm,29.79,18.64,66.06,1011.45,1.68,0.0
1233,9673,2024-04-21 06:09:06.766000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,10.0,9,1.0,0.0,0,0.0,33.0,33.0,Dry,Warm,29.79,18.64,66.06,1011.45,1.68,0.0
1233,9673,2024-04-21 06:09:06.766000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,9.0,10,-1.0,0.0,0,0.0,33.0,33.0,Dry,Warm,29.79,18.64,66.06,1011.45,1.68,0.0
1234,9506,2024-05-04 15:19:59.897000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,195.0,209,14.0,14.0,0.0,Dry,Hot,44.83,28.7,56.02,1016.84,3.11,0.0
1234,9506,2024-05-04 15:19:59.897000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,151.0,162,11.0,14.0,3.0,Dry,Hot,44.83,28.7,56.02,1016.84,3.11,0.0
1234,9506,2024-05-04 15:19:59.897000+00:00,2024,McLaren,McLaren,Top 3,Top 3,3.0,3,0.0,96.0,99,3.0,14.0,11.0,Dry,Hot,44.83,28.7,56.02,1016.84,3.11,0.0
1234,9506,2024-05-04 15:19:59.897000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,52.0,52,0.0,14.0,14.0,Dry,Hot,44.83,28.7,56.02,1016.84,3.11,0.0
1234,9506,2024-05-04 15:19:59.897000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,40.0,40,0.0,14.0,14.0,Dry,Hot,44.83,28.7,56.02,1016.84,3.11,0.0
1234,9506,2024-05-04 15:19:59.897000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,7.0,13,6.0,14.0,8.0,Dry,Hot,44.83,28.7,56.02,1016.84,3.11,0.0
1234,9506,2024-05-04 15:19:59.897000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,5.0,7,2.0,14.0,12.0,Dry,Hot,44.83,28.7,56.02,1016.84,3.11,0.0
1234,9506,2024-05-04 15:19:59.897000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,8.0,8,0.0,0.0,0,0.0,14.0,14.0,Dry,Hot,44.83,28.7,56.02,1016.84,3.11,0.0
1234,9506,2024-05-04 15:19:59.897000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,9.0,9,0.0,0.0,0,0.0,14.0,14.0,Dry,Hot,44.83,28.7,56.02,1016.84,3.11,0.0
1234,9506,2024-05-04 15:19:59.897000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,14.0,14.0,Dry,Hot,44.83,28.7,56.02,1016.84,3.11,0.0
1234,9507,2024-05-05 19:08:07.156000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,209.0,237,28.0,28.0,0.0,Dry,Hot,44.66,28.52,59.01,1016.46,3.08,0.0
1234,9507,2024-05-05 19:08:07.156000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,162.0,189,27.0,28.0,1.0,Dry,Hot,44.66,28.52,59.01,1016.46,3.08,0.0
1234,9507,2024-05-05 19:08:07.156000+00:00,2024,McLaren,McLaren,Top 3,Top 3,3.0,3,0.0,99.0,124,25.0,28.0,3.0,Dry,Hot,44.66,28.52,59.01,1016.46,3.08,0.0
1234,9507,2024-05-05 19:08:07.156000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,52.0,64,12.0,28.0,16.0,Dry,Hot,44.66,28.52,59.01,1016.46,3.08,0.0
1234,9507,2024-05-05 19:08:07.156000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,40.0,42,2.0,28.0,26.0,Dry,Hot,44.66,28.52,59.01,1016.46,3.08,0.0
1234,9507,2024-05-05 19:08:07.156000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,13.0,19,6.0,28.0,22.0,Dry,Hot,44.66,28.52,59.01,1016.46,3.08,0.0
1234,9507,2024-05-05 19:08:07.156000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,7.0,7,0.0,28.0,28.0,Dry,Hot,44.66,28.52,59.01,1016.46,3.08,0.0
1234,9507,2024-05-05 19:08:07.156000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,9.0,8,1.0,0.0,1,1.0,28.0,27.0,Dry,Hot,44.66,28.52,59.01,1016.46,3.08,0.0
1234,9507,2024-05-05 19:08:07.156000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,8.0,9,-1.0,0.0,0,0.0,28.0,28.0,Dry,Hot,44.66,28.52,59.01,1016.46,3.08,0.0
1234,9507,2024-05-05 19:08:07.156000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,28.0,28.0,Dry,Hot,44.66,28.52,59.01,1016.46,3.08,0.0
